Review_ID,Booking_ID,Review_Text,Rating,Created_At,vader_score,bert_score,Sentiment_Score,Sentiment_Label,Musician_ID,Avg_Musician_Rating,Review_Length,Sentiment_Rating_Gap,anomaly_score,is_anomaly
R249,B249,"Okay performance for the price point. The volume levels were a bit inconsistent, though nothing that ruined the night. Wouldn't rush to rebook but wouldn't discourage others either.",3,2025-09-25,0.82,,0.82,POSITIVE,M347,4.333333333333333,28,0.31999999999999995,0.1107,False
R250,B250,Best booking decision we ever made. Incredibly professional attitude from enquiry through to pack-down. Professionalism from start to finish. Five stars without hesitation.,5,2024-06-09,0.8598,,0.8598,POSITIVE,M324,3.75,23,0.1402,0.1571,False
R251,B251,Outstanding! Played three of our requested songs and arranged them beautifully. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-01-28,0.9688,,0.9688,POSITIVE,M316,4.333333333333333,25,0.031200000000000006,0.1864,False
R252,B252,"Perfect in every way. We were blown away by how well they adapted to different audience moods. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-01-05,0.9221,,0.9221,POSITIVE,M152,5.0,28,0.07789999999999997,0.1869,False
R253,B253,"Fantastic night! Arrived a full hour early and set up without any fuss. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-02-12,0.9202,,0.9202,POSITIVE,M046,5.0,24,0.07979999999999998,0.2036,False
R254,B254,"Very enjoyable night. Every single technical element was handled with care and expertise. The sound balance could have been slightly better, but the talent speaks for itself.",4,2024-10-10,0.9136,,0.9136,POSITIVE,M447,4.5,27,0.16359999999999997,0.1958,False
R255,B255,"The vocalist has an exceptional range and genuine stage presence. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2026-04-10,0.7607,,0.7607,POSITIVE,M051,3.75,31,0.010700000000000043,0.0969,False
R256,B256,Had to be asked repeatedly to adjust the volume to an acceptable level. Ruined what should have been a special occasion. Completely unprofessional.,4,2024-12-08,0.2997,,0.2997,NEGATIVE,M055,4.5,23,0.4503,0.0291,False
R257,B257,Really great performance overall. The sound quality was absolutely crystal clear all night. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2024-08-29,0.9248,,0.9248,POSITIVE,M295,4.333333333333333,27,0.17479999999999996,0.1911,False
R258,B258,"Perfect in every way. Crowd engagement was phenomenal — they read the room perfectly. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-08-05,0.9674,,0.9674,POSITIVE,M430,4.333333333333333,25,0.03259999999999996,0.1879,False
R259,B259,Best booking decision we ever made. Every single technical element was handled with care and expertise. Professionalism from start to finish. Five stars without hesitation.,5,2024-07-04,0.9244,,0.9244,POSITIVE,M201,3.4,25,0.0756,0.1436,False
R260,B260,Good performance and good attitude. Every single technical element was handled with care and expertise. Would appreciate a slightly more varied setlist next time.,4,2026-04-18,0.9467,,0.9467,POSITIVE,M355,4.666666666666667,24,0.19669999999999999,0.1721,False
R261,B261,"Every single technical element was handled with care and expertise. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2024-11-23,0.8334,,0.8334,POSITIVE,M332,4.0,31,0.08340000000000003,0.1521,False
R262,B262,Superb performance from start to finish. The acoustic set during dinner was the perfect touch of elegance. The guests couldn't stop complimenting the entertainment.,5,2024-10-29,0.9584,,0.9584,POSITIVE,M247,4.5,24,0.04159999999999997,0.2012,False
R263,B263,Very impressed overall. The acoustic set during dinner was the perfect touch of elegance. Communication beforehand was quick and clear. Performance delivered as promised.,4,2026-04-01,0.968,,0.968,POSITIVE,M461,4.0,24,0.21799999999999997,0.1813,False
R264,B264,"Average overall. Communication before the event took a while, but they delivered on the day. The talent is clearly there but the energy felt inconsistent throughout the evening.",3,2026-04-15,0.936,,0.936,POSITIVE,M103,4.0,28,0.43600000000000005,0.1056,False
R265,B265,"Fantastic night! The sound quality was absolutely crystal clear all night. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2026-02-23,0.9488,,0.9488,POSITIVE,M092,5.0,22,0.05120000000000002,0.1735,False
R266,B266,"Decent performance but not quite what we expected. Some songs resonated really well, but others seemed rehearsed rather than felt. Guests seemed to enjoy it though.",3,2024-11-17,0.906,,0.906,POSITIVE,M035,2.5,26,0.406,0.0279,False
R267,B267,"Fantastic night! Played three of our requested songs and arranged them beautifully. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2024-09-13,0.9669,,0.9669,POSITIVE,M432,4.5,23,0.03310000000000002,0.1861,False
R268,B268,"Complete no-show for 40 minutes, then a shambolic performance. Barely interacted with the audience and seemed disengaged. Avoid.",1,2025-03-06,0.352,,0.352,NEGATIVE,M397,3.0,18,0.352,-0.0545,True
R269,B269,"Their original material was a real talking point among our guests. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2025-07-09,0.8072,,0.8072,POSITIVE,M459,4.0,32,0.05720000000000003,0.1157,False
R270,B270,Best booking decision we ever made. They interacted warmly with guests of all ages and backgrounds. Professionalism from start to finish. Five stars without hesitation.,5,2025-08-25,0.9139,,0.9139,POSITIVE,M408,5.0,25,0.08609999999999995,0.202,False
R271,B271,"Very enjoyable night. We were blown away by how well they adapted to different audience moods. The sound balance could have been slightly better, but the talent speaks for itself.",4,2024-09-13,0.8996,,0.8996,POSITIVE,M242,4.5,30,0.14959999999999996,0.1699,False
R272,B272,"Very enjoyable night. Crowd engagement was phenomenal — they read the room perfectly. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-09-19,0.9404,,0.9404,POSITIVE,M351,4.0,27,0.1904,0.1988,False
R273,B273,"Not bad, not great. Some songs resonated really well, but others seemed rehearsed rather than felt. If they tightened up the transitions between songs it would make a big difference.",3,2024-10-04,0.7689,,0.7689,POSITIVE,M305,3.5,30,0.26890000000000003,0.1046,False
R274,B274,High-quality entertainment. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Everything ran smoothly and the crowd response was fantastic.,4,2026-03-26,0.9158,,0.9158,POSITIVE,M360,4.5,26,0.16579999999999995,0.1898,False
R275,B275,Best booking decision we ever made. The acoustic set during dinner was the perfect touch of elegance. Professionalism from start to finish. Five stars without hesitation.,5,2025-01-01,0.9578,,0.9578,POSITIVE,M478,4.0,26,0.042200000000000015,0.1752,False
R276,B276,Exceptional talent. The vocalist has an exceptional range and genuine stage presence. They had the whole room on their feet within minutes. Truly memorable.,5,2024-08-08,0.8589,,0.8589,POSITIVE,M237,5.0,24,0.1411,0.1768,False
R277,B277,"Perfect in every way. Their original material was a real talking point among our guests. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-11-17,0.926,,0.926,POSITIVE,M450,5.0,26,0.07399999999999995,0.1962,False
R278,B278,"Fantastic night! We were blown away by how well they adapted to different audience moods. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2026-02-01,0.939,,0.939,POSITIVE,M196,5.0,26,0.061000000000000054,0.1912,False
R279,B279,High-quality entertainment. The lighting rig they brought added a whole new dimension to the venue. Everything ran smoothly and the crowd response was fantastic.,4,2026-01-31,0.8548,,0.8548,POSITIVE,M162,4.0,24,0.1048,0.1776,False
R280,B280,Seamlessly transitioned between genres to keep all demographics happy. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-04-01,0.9156,,0.9156,POSITIVE,M007,5.0,22,0.08440000000000003,0.1808,False
R281,B281,Excellent entertainment! The acoustic set during dinner was the perfect touch of elegance. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2025-06-20,0.969,,0.969,POSITIVE,M202,4.666666666666667,25,0.21899999999999997,0.1528,False
R282,B282,Really great performance overall. Their original material was a real talking point among our guests. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-03-11,0.919,,0.919,POSITIVE,M093,4.0,29,0.16900000000000004,0.1911,False
R283,B283,Superb performance from start to finish. Arrived a full hour early and set up without any fuss. The guests couldn't stop complimenting the entertainment.,5,2024-12-21,0.8629,,0.8629,POSITIVE,M355,4.666666666666667,24,0.1371,0.1753,False
R284,B284,Wow. Just wow. The acoustic set during dinner was the perfect touch of elegance. If I could give six stars I would. Guests are still talking about it.,5,2024-06-24,0.9686,,0.9686,POSITIVE,M224,4.75,28,0.031399999999999983,0.1537,False
R285,B285,Below expectations I'm afraid. Barely interacted with the audience and seemed disengaged. Sound issues throughout that were never properly resolved.,2,2024-09-01,0.4337,,0.4337,NEUTRAL,M451,2.0,20,0.18369999999999997,-0.0205,True
R286,B286,Arrived 45 minutes late with no apology or explanation. Several guests left before the set finished. Not the outcome we were hoping for.,2,2024-07-24,0.6962,,0.6962,POSITIVE,M357,3.75,23,0.44620000000000004,0.0347,False
R287,B287,Terrible experience. Quality was drastically below what the demo videos suggested. Asked for a refund and will be leaving reviews everywhere.,5,2025-03-29,0.2616,,0.2616,NEGATIVE,M188,4.333333333333333,21,0.7384,0.0186,False
R288,B288,Absolutely appalling. The performance lasted only 40 minutes despite booking a two-hour slot. Do not book under any circumstances.,4,2024-10-05,0.29,,0.29,NEGATIVE,M304,4.5,19,0.46,0.0056,False
R289,B289,"Exceptional talent. Perfectly punctual, impeccably presented, and artistically superb. They had the whole room on their feet within minutes. Truly memorable.",5,2024-10-11,0.9695,,0.9695,POSITIVE,M260,4.5,21,0.03049999999999997,0.1466,False
R290,B290,"They interacted warmly with guests of all ages and backgrounds. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-10-12,0.9158,,0.9158,POSITIVE,M215,3.5,22,0.16579999999999995,0.1463,False
R291,B291,"The setlist skewed older than we requested, which divided the crowd a little. Some songs were great, others fell flat. I think a different setlist would have worked better for our audience.",3,2025-05-24,0.8953,,0.8953,POSITIVE,M204,3.0,32,0.3953,0.0387,False
R292,B292,"The acoustic set during dinner was the perfect touch of elegance. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-08-06,0.9584,,0.9584,POSITIVE,M467,4.5,23,0.20840000000000003,0.1772,False
R293,B293,Great experience. Incredibly professional attitude from enquiry through to pack-down. They were accommodating with our song requests and the vibe was spot on.,4,2024-09-19,0.8124,,0.8124,POSITIVE,M074,3.5,23,0.06240000000000001,0.1213,False
R294,B294,Outstanding! They stayed thirty minutes over schedule — for free — because the crowd demanded it. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-12-05,0.9474,,0.9474,POSITIVE,M064,4.5,30,0.05259999999999998,0.1505,False
R295,B295,Really great performance overall. The acoustic set during dinner was the perfect touch of elegance. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2024-06-26,0.9466,,0.9466,POSITIVE,M280,4.0,29,0.1966,0.1848,False
R296,B296,"Perfectly punctual, impeccably presented, and artistically superb. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-05-17,0.9686,,0.9686,POSITIVE,M175,4.5,19,0.21860000000000002,0.1065,False
R297,B297,Not up to the standard we needed for our event. Attitude was rude and dismissive when guests made requests. Guests noticed and commented on it.,2,2025-10-25,0.2706,,0.2706,NEGATIVE,M433,3.3333333333333335,25,0.020600000000000007,0.0336,False
R298,B298,High-quality entertainment. Played three of our requested songs and arranged them beautifully. Everything ran smoothly and the crowd response was fantastic.,4,2024-11-06,0.955,,0.955,POSITIVE,M352,4.666666666666667,21,0.20499999999999996,0.1299,False
R299,B299,Struggled to connect with the audience. The performance lasted only 40 minutes despite booking a two-hour slot. The energy just wasn't there on the night.,2,2025-04-23,0.4614,,0.4614,NEUTRAL,M358,3.75,25,0.21139999999999998,0.0617,False
R300,B300,Disappointing experience unfortunately. Arrived 45 minutes late with no apology or explanation. We expected much better based on the profile.,2,2026-04-12,0.2847,,0.2847,NEGATIVE,M299,4.0,20,0.03470000000000001,0.0079,False
R301,B301,Wow. Just wow. Crowd engagement was phenomenal — they read the room perfectly. If I could give six stars I would. Guests are still talking about it.,2,2026-06-09,0.9706,,0.9706,POSITIVE,M364,3.3333333333333335,27,0.7206,-0.0363,True
R302,B302,Let down overall. Had to be asked repeatedly to adjust the volume to an acceptable level. The booking process was fine but the actual performance missed the mark.,2,2026-04-12,0.405,,0.405,NEUTRAL,M324,3.75,28,0.15500000000000003,0.0479,False
R303,B303,"Wow. Just wow. Perfectly punctual, impeccably presented, and artistically superb. If I could give six stars I would. Guests are still talking about it.",5,2026-03-10,0.9754,,0.9754,POSITIVE,M435,4.666666666666667,24,0.024599999999999955,0.1685,False
R304,B304,Quality was drastically below what the demo videos suggested. Arrived late and the performance was below par. Wouldn't recommend for a formal event.,2,2024-07-21,0.3622,,0.3622,NEGATIVE,M458,2.0,23,0.11220000000000002,0.0055,False
R305,B305,"Perfect in every way. Every single technical element was handled with care and expertise. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2024-09-02,0.9404,,0.9404,POSITIVE,M222,5.0,25,0.059599999999999986,0.2002,False
R306,B306,"Fantastic night! Seamlessly transitioned between genres to keep all demographics happy. The musician was warm, engaging, and incredibly talented. Couldn't be happier.",5,2025-03-10,0.9568,,0.9568,POSITIVE,M342,4.0,22,0.043200000000000016,0.1639,False
R307,B307,Outstanding! The lighting rig they brought added a whole new dimension to the venue. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2024-08-28,0.917,,0.917,POSITIVE,M165,4.75,28,0.08299999999999996,0.1817,False
R308,B308,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Seamlessly transitioned between genres to keep all demographics happy. Cannot recommend highly enough!,5,2024-12-09,0.7186,,0.7186,POSITIVE,M431,3.6666666666666665,30,0.2814,0.0846,False
R309,B309,Best booking decision we ever made. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Professionalism from start to finish. Five stars without hesitation.,5,2025-10-16,0.9066,,0.9066,POSITIVE,M486,4.5,30,0.09340000000000004,0.1711,False
R310,B310,Excellent entertainment! They interacted warmly with guests of all ages and backgrounds. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2025-03-12,0.9588,,0.9588,POSITIVE,M230,4.5,24,0.20879999999999999,0.1853,False
R311,B311,Worst booking I have ever made. Barely interacted with the audience and seemed disengaged. The 'performance' was embarrassing for everyone.,3,2025-07-02,0.1141,,0.1141,NEGATIVE,M048,3.4,20,0.3859,-0.0095,True
R312,B312,Regret this booking. Arrived 45 minutes late with no apology or explanation. Have had far better experiences with other performers at similar price points.,2,2025-10-28,0.4938,,0.4938,NEUTRAL,M123,3.6666666666666665,24,0.24380000000000002,0.0585,False
R313,B313,"Decent performance but not quite what we expected. Communication before the event took a while, but they delivered on the day. Guests seemed to enjoy it though.",3,2026-02-12,0.8243,,0.8243,POSITIVE,M052,4.0,27,0.32430000000000003,0.1277,False
R314,B314,The sound quality was absolutely crystal clear all night. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-03-15,0.8944,,0.8944,POSITIVE,M212,4.666666666666667,22,0.10560000000000003,0.1725,False
R315,B315,"Best booking decision we ever made. Perfectly punctual, impeccably presented, and artistically superb. Professionalism from start to finish. Five stars without hesitation.",5,2024-12-15,0.9681,,0.9681,POSITIVE,M460,5.0,22,0.03190000000000004,0.1623,False
R316,B316,"The volume levels were a bit inconsistent, though nothing that ruined the night. Communication was slow before the event and the performance itself was middle-of-the-road.",3,2024-07-22,0.6862,,0.6862,POSITIVE,M045,4.333333333333333,25,0.18620000000000003,0.0822,False
R317,B317,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Cannot recommend highly enough!,5,2025-10-30,0.5743,,0.5743,NEUTRAL,M301,5.0,36,0.42569999999999997,-0.0311,True
R318,B318,Exceptional talent. The sound quality was absolutely crystal clear all night. They had the whole room on their feet within minutes. Truly memorable.,5,2026-01-27,0.9174,,0.9174,POSITIVE,M291,5.0,23,0.0826,0.1966,False
R319,B319,Superb performance from start to finish. Crowd engagement was phenomenal — they read the room perfectly. The guests couldn't stop complimenting the entertainment.,5,2026-01-31,0.9614,,0.9614,POSITIVE,M087,5.0,23,0.03859999999999997,0.1839,False
R320,B320,Really great performance overall. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2025-02-22,0.92,,0.92,POSITIVE,M001,4.5,33,0.17000000000000004,0.108,False
R321,B321,"Perfect in every way. Seamlessly transitioned between genres to keep all demographics happy. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2024-09-06,0.9467,,0.9467,POSITIVE,M315,4.0,24,0.053300000000000014,0.1894,False
R322,B322,Excellent entertainment! Every single technical element was handled with care and expertise. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2026-05-11,0.9608,,0.9608,POSITIVE,M162,4.0,24,0.2108,0.1892,False
R323,B323,Exceptional talent. The vocalist has an exceptional range and genuine stage presence. They had the whole room on their feet within minutes. Truly memorable.,5,2026-01-16,0.8589,,0.8589,POSITIVE,M272,4.5,24,0.1411,0.185,False
R324,B324,Really great performance overall. Played three of our requested songs and arranged them beautifully. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2026-03-23,0.9423,,0.9423,POSITIVE,M062,4.0,28,0.19230000000000003,0.1982,False
R325,B325,"Fairly good but room for improvement. The setlist skewed older than we requested, which divided the crowd a little. Worth trying if the budget is tight, but there are better options.",3,2024-09-07,0.9468,,0.9468,POSITIVE,M282,4.0,31,0.4468,0.0848,False
R326,B326,Very impressed overall. Crowd engagement was phenomenal — they read the room perfectly. Communication beforehand was quick and clear. Performance delivered as promised.,4,2025-06-05,0.9701,,0.9701,POSITIVE,M430,4.333333333333333,23,0.22009999999999996,0.1642,False
R327,B327,Exceptional talent. The lighting rig they brought added a whole new dimension to the venue. They had the whole room on their feet within minutes. Truly memorable.,5,2025-09-28,0.8348,,0.8348,POSITIVE,M270,4.75,27,0.1652,0.1488,False
R328,B328,"Some guests enjoyed it, others were less enthused. Some technical issues in the first half, though they rallied well after the break. Largely delivered what was advertised, I suppose.",3,2025-07-13,0.8984,,0.8984,POSITIVE,M307,3.5,29,0.3984,0.1012,False
R329,B329,Communication was poor and the performance reflected that. Ignored our pre-agreed setlist and played entirely different material. Would not rebook.,2,2025-10-19,0.2706,,0.2706,NEGATIVE,M288,2.5,20,0.020600000000000007,-0.0009,True
R330,B330,"Hit and miss. Sound check took longer than expected but the performance itself was reasonable. Good at times, but struggled to keep momentum after the break.",3,2026-03-19,0.5577,,0.5577,NEUTRAL,M324,3.75,26,0.057699999999999974,0.0875,False
R331,B331,Played three of our requested songs and arranged them beautifully. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-12-15,0.9402,,0.9402,POSITIVE,M183,4.5,23,0.059799999999999964,0.2021,False
R332,B332,Best booking decision we ever made. Played three of our requested songs and arranged them beautifully. Professionalism from start to finish. Five stars without hesitation.,5,2025-12-25,0.9512,,0.9512,POSITIVE,M150,4.666666666666667,25,0.048799999999999955,0.1965,False
R333,B333,Good performance and good attitude. Arrived a full hour early and set up without any fuss. Would appreciate a slightly more varied setlist next time.,4,2026-05-03,0.9088,,0.9088,POSITIVE,M185,4.5,25,0.15880000000000005,0.1939,False
R334,B334,Struggled to connect with the audience. Ignored our pre-agreed setlist and played entirely different material. The energy just wasn't there on the night.,2,2024-08-23,0.4742,,0.4742,NEUTRAL,M405,2.0,23,0.2242,-0.0023,True
R335,B335,Best booking decision we ever made. Arrived a full hour early and set up without any fuss. Professionalism from start to finish. Five stars without hesitation.,5,2025-06-09,0.8598,,0.8598,POSITIVE,M100,5.0,26,0.1402,0.1658,False
R336,B336,Really great performance overall. The lighting rig they brought added a whole new dimension to the venue. Minor technical hiccup at the start but they handled it gracefully. Would book again.,4,2024-06-05,0.8966,,0.8966,POSITIVE,M358,3.75,31,0.14659999999999995,0.1487,False
R337,B337,"Incredibly professional attitude from enquiry through to pack-down. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2025-03-20,0.8634,,0.8634,POSITIVE,M247,4.5,20,0.11339999999999995,0.1203,False
R338,B338,"Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Perfectly punctual, impeccably presented, and artistically superb. Cannot recommend highly enough!",5,2025-09-23,0.9084,,0.9084,POSITIVE,M166,4.666666666666667,28,0.09160000000000001,0.1875,False
R339,B339,"Perfect in every way. The lighting rig they brought added a whole new dimension to the venue. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-11-04,0.879,,0.879,POSITIVE,M450,5.0,28,0.121,0.1724,False
R340,B340,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Seamlessly transitioned between genres to keep all demographics happy. Cannot recommend highly enough!,5,2025-08-29,0.7186,,0.7186,POSITIVE,M137,4.5,30,0.2814,0.0988,False
R341,B341,Okay performance for the price point. Sound check took longer than expected but the performance itself was reasonable. Wouldn't rush to rebook but wouldn't discourage others either.,3,2024-10-21,0.7672,,0.7672,POSITIVE,M191,3.0,27,0.2672,0.0952,False
R342,B342,Wow. Just wow. The lighting rig they brought added a whole new dimension to the venue. If I could give six stars I would. Guests are still talking about it.,5,2026-03-22,0.8982,,0.8982,POSITIVE,M388,5.0,30,0.1018,0.153,False
R343,B343,Outstanding! Every single technical element was handled with care and expertise. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-11-03,0.9555,,0.9555,POSITIVE,M281,5.0,25,0.044499999999999984,0.1954,False
R344,B344,Struggled to connect with the audience. Sound quality was poor throughout — muffled and unbalanced. The energy just wasn't there on the night.,2,2025-11-01,0.2367,,0.2367,NEGATIVE,M485,2.5,23,0.013300000000000006,0.0123,False
R345,B345,What an incredible evening. Seamlessly transitioned between genres to keep all demographics happy. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-11-04,0.9415,,0.9415,POSITIVE,M248,4.5,23,0.058499999999999996,0.2019,False
R346,B346,Enjoyed the performance very much. The sound quality was absolutely crystal clear all night. Would rate 5 stars if setup time had been shorter. Still highly recommended.,4,2024-08-09,0.903,,0.903,POSITIVE,M383,4.666666666666667,27,0.15300000000000002,0.1723,False
R347,B347,Exceptional talent. Their original material was a real talking point among our guests. They had the whole room on their feet within minutes. Truly memorable.,5,2024-10-09,0.9102,,0.9102,POSITIVE,M136,5.0,25,0.08979999999999999,0.2014,False
R348,B348,"Perfect in every way. The acoustic set during dinner was the perfect touch of elegance. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-11-07,0.965,,0.965,POSITIVE,M428,5.0,26,0.03500000000000003,0.1742,False
R349,B349,Exceptional talent. They stayed thirty minutes over schedule — for free — because the crowd demanded it. They had the whole room on their feet within minutes. Truly memorable.,5,2025-05-30,0.9061,,0.9061,POSITIVE,M304,4.5,29,0.09389999999999998,0.1877,False
R350,B350,Wow. Just wow. The acoustic set during dinner was the perfect touch of elegance. If I could give six stars I would. Guests are still talking about it.,5,2024-09-08,0.9686,,0.9686,POSITIVE,M101,5.0,28,0.031399999999999983,0.153,False
R351,B351,Superb performance from start to finish. They stayed thirty minutes over schedule — for free — because the crowd demanded it. The guests couldn't stop complimenting the entertainment.,5,2024-11-28,0.9084,,0.9084,POSITIVE,M352,4.666666666666667,28,0.09160000000000001,0.1875,False
R352,B352,Genuinely shocking. Had to be asked repeatedly to adjust the volume to an acceptable level. I have been attending events for 20 years and this was the worst entertainment I have ever witnessed.,1,2025-01-25,0.2991,,0.2991,NEGATIVE,M171,2.3333333333333335,33,0.2991,-0.09,True
R353,B353,Outstanding! The acoustic set during dinner was the perfect touch of elegance. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2025-06-03,0.9724,,0.9724,POSITIVE,M460,5.0,26,0.027599999999999958,0.1599,False
R354,B354,Excellent entertainment! Crowd engagement was phenomenal — they read the room perfectly. Ran about 10 minutes over time but nobody was complaining. Great value.,4,2026-06-09,0.9701,,0.9701,POSITIVE,M348,4.0,24,0.22009999999999996,0.1794,False
R355,B355,"Played three of our requested songs and arranged them beautifully. A solid, professional performance. Guests were happy and dancing all night. Recommended.",4,2024-12-19,0.9521,,0.9521,POSITIVE,M108,4.25,22,0.20209999999999995,0.1701,False
R356,B356,The sound quality was absolutely crystal clear all night. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2025-07-23,0.8944,,0.8944,POSITIVE,M345,5.0,22,0.10560000000000003,0.1722,False
R357,B357,"Very enjoyable night. The vocalist has an exceptional range and genuine stage presence. The sound balance could have been slightly better, but the talent speaks for itself.",4,2025-06-01,0.8825,,0.8825,POSITIVE,M096,4.333333333333333,27,0.13249999999999995,0.1886,False
R358,B358,Very impressed overall. The acoustic set during dinner was the perfect touch of elegance. Communication beforehand was quick and clear. Performance delivered as promised.,4,2026-05-01,0.968,,0.968,POSITIVE,M150,4.666666666666667,24,0.21799999999999997,0.1562,False
R359,B359,Very impressed overall. Crowd engagement was phenomenal — they read the room perfectly. Communication beforehand was quick and clear. Performance delivered as promised.,4,2026-02-26,0.9701,,0.9701,POSITIVE,M075,4.5,23,0.22009999999999996,0.1655,False
R360,B360,"Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Perfectly punctual, impeccably presented, and artistically superb. Cannot recommend highly enough!",5,2025-09-06,0.9084,,0.9084,POSITIVE,M184,4.75,28,0.09160000000000001,0.1823,False
R361,B361,"Perfect in every way. Arrived a full hour early and set up without any fuss. Arrived early, set up quickly, and delivered a flawless set. 10/10.",5,2025-09-09,0.8953,,0.8953,POSITIVE,M188,4.333333333333333,26,0.10470000000000002,0.1902,False
R362,B362,"A solid performance, though it felt like they were playing it safe creatively. Communication was slow before the event and the performance itself was middle-of-the-road.",3,2026-02-11,0.926,,0.926,POSITIVE,M485,2.5,25,0.42600000000000005,0.0172,False
R363,B363,What an incredible evening. Seamlessly transitioned between genres to keep all demographics happy. The setlist was perfectly curated for our audience. Highly recommended!,5,2024-06-17,0.9415,,0.9415,POSITIVE,M184,4.75,23,0.058499999999999996,0.1922,False
R364,B364,Every single technical element was handled with care and expertise. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2026-02-17,0.9035,,0.9035,POSITIVE,M242,4.5,23,0.09650000000000003,0.1967,False
R365,B365,Outstanding! Played three of our requested songs and arranged them beautifully. The energy was infectious and everyone had an incredible time. Will definitely book again.,5,2024-08-30,0.9688,,0.9688,POSITIVE,M339,4.6,25,0.031200000000000006,0.1851,False
R366,B366,Arrived a full hour early and set up without any fuss. We had very high expectations and they exceeded every single one. Absolutely brilliant.,5,2024-07-22,0.812,,0.812,POSITIVE,M084,5.0,24,0.18799999999999994,0.1272,False
R367,B367,Stay away. Arrived 45 minutes late with no apology or explanation. Not a single positive thing to say about the experience.,4,2024-06-05,0.2642,,0.2642,NEGATIVE,M138,4.0,21,0.4858,0.0424,False
R368,B368,"Complete no-show for 40 minutes, then a shambolic performance. The performance lasted only 40 minutes despite booking a two-hour slot. Avoid.",5,2024-11-20,0.352,,0.352,NEGATIVE,M006,5.0,21,0.648,0.0109,False
R369,B369,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. They stayed thirty minutes over schedule — for free — because the crowd demanded it. Cannot recommend highly enough!,5,2026-02-03,0.5743,,0.5743,NEUTRAL,M009,3.6666666666666665,36,0.42569999999999997,-0.0238,True
R370,B370,"Their original material was a real talking point among our guests. Delivered a strong set with real energy. A small issue with the monitor mix, but nothing that affected the show significantly.",4,2025-06-30,0.8072,,0.8072,POSITIVE,M371,3.8,32,0.05720000000000003,0.1047,False
R371,B371,What an incredible evening. The sound quality was absolutely crystal clear all night. The setlist was perfectly curated for our audience. Highly recommended!,5,2025-07-13,0.9289,,0.9289,POSITIVE,M363,5.0,23,0.07110000000000005,0.1959,False
R372,B372,Absolutely sensational performance — the crowd was completely blown away from the first song to the last. Played three of our requested songs and arranged them beautifully. Cannot recommend highly enough!,5,2025-01-01,0.8232,,0.8232,POSITIVE,M112,4.0,31,0.17679999999999996,0.1189,False
